x,y,bank
320.9419453364488,189.23746391234903,right
320.06192058604256,189.7123917370471,right
319.5289924722165,190.0,right
319.09501129060214,190.24831498948842,right
318.2270489273735,190.7449449684653,right
317.7930677457592,190.9932599579537,right
317.3565105512248,191.2637498734276,right
316.93173295733953,191.5274997468552,right
316.170756210573,192.0,right
315.75993657135723,192.2850039017884,right
315.34911693214144,192.5700078035768,right
314.93829729292565,192.8550117053652,right
314.3399934474811,193.3137477687666,right
313.5613732895248,193.9412433062998,right
313.1325353969255,194.3511603236393,right
312.77660502859266,194.7023206472786,right
312.17097975394665,195.397043278201,right
311.7094684485346,196.0,right
311.48403175010304,196.44629395581867,right
311.2585950516715,196.89258791163735,right
311.08566424470615,197.48571242212765,right
310.96000881958753,198.0,right
310.9608579812898,198.4999992789239,right
310.9617071454413,199.0,right
311.1717073099634,199.9777013505671,right
311.35812827404203,200.46584334113112,right
311.5663949525915,201.0,right
312.06297387626563,201.86799157401592,right
312.4412326621619,202.3979328307943,right
312.7439692839572,202.7958656615886,right
313.2420885180639,203.36397104749616,right
313.8411554098129,204.0,right
314.2122934460183,204.33504709830356,right
314.58343148222366,204.67009419660712,right
315.33966417885404,205.3119027978269,right
316.12124371980366,205.93570839348067,right
316.60622549042654,206.29400142970903,right
317.41508433924764,206.88200428912705,right
317.99139908011017,207.2803649106998,right
318.40539849659325,207.56072982139958,right
319.05404456704855,208.0,right
319.8956187522278,208.5401415470411,right
320.61210687458515,209.0,right
321.46373033565175,209.5241540618568,right
322.2368647903204,210.0,right
322.6666095454421,210.25557669190556,right
323.5260990556855,210.76673007571665,right
324.35143955963605,211.24984192487304,right
324.78454348778234,211.49968384974605,right
325.6507513440749,211.9993676994921,right
326.0879277746341,212.24460978240467,right
326.9600884349529,212.73382934721397,right
327.39616876511235,212.97843912961864,right
327.87392959806647,213.2387368993868,right
328.31325259185485,213.47747379877362,right
329.19189857943155,213.9549475975472,right
329.71750291374616,214.2324168080197,right
330.6029009651331,214.6972504240591,right
331.17956727184355,215.0,right
331.62575515577174,215.22564656486574,right
332.51813092362806,215.6769396945972,right
333.1569423060864,216.0,right
333.60658478403525,216.21868159964671,right
334.5058697399329,216.65604479894012,right
335.2130937092006,217.0,right
336.1187327142729,217.42404951655647,right
337.0243717193451,217.84809903311293,right
337.8042555805849,218.2062689099275,right
338.2597258175898,218.412537819855,right
339.1706662915996,218.82507563971,right
340.0141356817236,219.20237826237968,right
340.92856017596284,219.60713478713905,right
341.8161198608577,220.0,right
342.7308008070735,220.404176652752,right
343.1881412801814,220.606264979128,right
344.07919205958024,221.0,right
344.9888430039428,221.41537351795742,right
345.8984939483053,221.83074703591484,right
346.7193554197342,222.2175223432797,right
347.619764282805,222.6525670298391,right
348.33884380571544,223.0,right
348.78316918765756,223.2292922915451,right
349.67181995154175,223.6878768746353,right
350.11614533348387,223.9171691661804,right
350.71469223670766,224.24108959256031,right
351.1527285461149,224.48217918512066,right
352.02880116492935,224.9643583702413,right
352.5259838683003,225.25101460336538,right
352.9584092016208,225.50202920673075,right
353.8162683993578,226.0,right
354.6732663010985,226.51531989716293,right
355.4793089814484,227.0,right
356.3329377242635,227.52088191506317,right
356.7597520956711,227.78132287259476,right
357.5456089118468,228.2593377241521,right
358.40058012734266,228.77801317245624,right
359.1962903135167,229.2554958348884,right
359.62608314541916,229.51099166977679,right
360.44868863001466,230.0,right
361.31455530793374,230.50027482054304,right
362.17947067692876,231.0,right
362.6155335842523,231.2446408405327,right
363.4876593988994,231.73392252159812,right
363.96193229034543,232.0,right
364.4004549098782,232.2402038970503,right
365.27750014894366,232.72061169115088,right
365.7875588722527,233.0,right
366.66706593586593,233.47588583195383,right
367.5465729994792,233.9517716639077,right
368.0751136711025,234.23858112720416,right
368.514521278845,234.4771622544083,right
368.9539288865875,234.71574338161247,right
369.39333649433,234.95432450881663,right
369.91456364345686,235.24277552602285,right
370.7887719572227,235.72832657806853,right
371.27790520712733,236.0,right
372.14277211997734,236.5020012181831,right
373.0007434822619,237.0,right
373.42600299440613,237.2629721417391,right
373.85126250655037,237.52594428347822,right
374.2765220186946,237.78891642521734,right
375.03263248106265,238.27923644776,right
375.4473938657676,238.55847289552005,right
376.10321224015206,239.0,right
376.50522995581105,239.29729069325552,right
377.30926538712896,239.89187207976656,right
377.84494479419516,240.3135602738594,right
378.62386701022757,240.94068082157818,right
379.07566461127374,241.32714769350153,right
379.8319036915562,241.98144308050462,right
380.21888899055415,242.34114899937305,right
380.58442607516633,242.6822979987461,right
381.2728844033653,243.35897782660075,right
381.62092882583033,243.7179556532015,right
382.2167149398414,244.38223301619053,right
382.5390469446655,244.76446603238105,right
383.0213681324546,245.41172216569535,right
383.4267229400575,246.0,right
383.6535966633244,246.44556516211554,right
383.93590485677123,247.0,right
384.2321024222409,247.95512669432375,right
384.2957199770585,248.49752360426476,right
384.34591649472713,249.0,right
384.2911229079439,249.49698859428304,right
384.2363293211606,249.99397718856608,right
384.08774427303257,250.47761843565468,right
383.9398232470668,250.95523687130938,right
383.70769895305233,251.4498468353671,right
383.489438043336,251.89969367073422,right
383.17574029390283,252.42397995473553,right
382.91071011074916,252.84795990947106,right
382.5240510972962,253.40615091842346,right
382.2324324568361,253.8123018368469,right
381.7949761817819,254.39796986208253,right
381.33708406612277,255.0,right
380.73590196170613,255.7991120555524,right
380.29808659780053,256.4096484007755,right
380.01140177479436,256.81929680155105,right
379.6220974179704,257.4253396030459,right
379.2669806582853,258.0,right
379.03331225256863,258.4420396771443,right
378.73836655914783,259.0,right
378.5268269943351,259.4530463690605,right
378.2714395970106,260.0,right
378.06152164616805,260.4538000153306,right
377.8516036953255,260.90760003066123,right
377.59035904129473,261.4497295617859,right
377.37185658992206,261.89945912357183,right
377.0953596421638,262.44516962541,right
376.8677107796314,262.8903392508201,right
376.57910230789844,263.44263924229216,right
376.28630527481437,264.0,right
375.8245162383233,264.88698978899237,right
375.5446447074617,265.4484899851719,right
375.32360911485154,265.8969799703438,right
375.0709851356404,266.45744519053017,right
374.8315786905587,267.0,right
374.6588592487848,267.46922062447567,right
374.4634801186621,268.0,right
374.1966406445798,268.9637409896188,right
374.10084301420216,269.49259061880076,right
374.01250484213233,270.0,right
373.9795038200696,270.49890974388444,right
373.9463585652411,271.0,right
373.9663339991519,271.4996008226976,right
373.98634135350585,272.0,right
374.05462675028815,272.49531515683077,right
374.12291214707045,272.99063031366154,right
374.2320669690722,273.4882269483342,right
374.345132060349,274.0,right
374.48242752720887,274.48078056822186,right
374.61972299406875,274.9615611364437,right
374.7871384110355,275.47489682183,right
374.94357692488614,275.94979364366,right
375.1265634497115,276.47148185949754,right
375.3131467886269,277.0,right
375.48277250924696,277.47034786584413,right
375.652398229867,277.94069573168827,right
375.84276492051606,278.4705805005021,right
376.03287249756977,279.0,right
376.2029986965548,279.47016707287827,right
376.39471450820565,280.0,right
376.57402369952126,280.4667421278498,right
376.7533328908369,280.93348425569957,right
376.97474818644935,281.4600414634427,right
377.20463455375284,282.0,right
377.6304762103558,282.90479770308156,right
377.9005897492961,283.44635958644926,right
378.18004808574915,284.0,right
378.6418371950306,284.8869897510959,right
378.92903782425736,285.44480285780423,right
379.1574024837149,285.8896057156085,right
379.43117143568406,286.4504121940059,right
379.6482632491888,286.9008243880118,right
379.89288105078697,287.4596337663827,right
380.0896977187825,287.91926753276545,right
380.29165947203444,288.4711475021895,right
380.47955306619406,289.0,right
380.60956517210946,289.4828010483786,right
380.7488401904702,290.0,right
380.83564144071175,290.49240790301997,right
380.9224426909533,290.98481580603993,right
380.9664579312793,291.49828819123246,right
381.0077965146883,291.996576382465,right
381.0058399887334,292.49999497989546,right
381.00359939038754,293.0,right
380.92417424013024,293.9968408325839,right
380.8550139235547,294.49522884032643,right
380.7861053195279,294.9904576806529,right
380.69592066724994,295.49204110978775,right
380.6070637807478,295.9840822195755,right
380.50398617499775,296.4898564593109,right
380.4037831347675,296.97971291862183,right
380.29444791154066,297.48881083837693,right
380.18444702308625,298.0,right
380.0774137440365,298.4884095383752,right
379.9653004449792,299.0,right
379.7414931952161,299.9746334259369,right
379.6136503198089,300.4848831136908,right
379.49163242744254,300.96976622738157,right
379.36058892796774,301.484524213384,right
379.2292684810236,302.0,right
378.9988055391436,302.9730811026939,right
378.89204927413664,303.48982005625703,right
378.78749600145966,304.0,right
378.70550643972695,304.49323190465225,right
378.62351687799423,304.9864638093045,right
378.55866697304924,305.4960657877232,right
378.49606717871586,305.99213157544636,right
378.4504708473175,306.4980065633616,right
378.40551037248224,307.0,right
378.34567587994786,307.99820831167807,right
378.32521017308204,308.4995853673066,right
378.3048518634,308.99917073461324,right
378.28813961054743,309.49972175155165,right
378.27144257724285,310.0,right
378.2519969411209,310.4996217241432,right
378.23255130499905,310.9992434482864,right
378.2038771860386,311.4991788083286,right
378.17513826675713,312.0,right
378.13143875006307,312.49808669149127,right
378.08773923336895,312.99617338298253,right
378.02368737311326,313.495923637675,right
377.9599712401859,313.99184727535,right
377.8721838921183,314.4924187159196,right
377.7854440038772,314.98483743183925,right
377.67205069380765,315.4875864509526,right
377.5613282803251,315.9751729019053,right
377.42246894513937,316.4819253295774,right
377.2892474126766,316.9638506591548,right
377.12747181526413,317.47640532879734,right
376.9606546862051,318.0,right
376.7970800126429,318.47248632379046,right
376.6144548803568,319.0,right
376.44846183261706,319.471642139871,right
376.2625078558922,320.0,right
376.0900977074962,320.4693343592047,right
375.8951574903913,321.0,right
375.4397047025795,321.8902599384868,right
375.08693369612814,322.4025065565476,right
374.6466089710593,323.0,right
374.29927594464436,323.35966619074003,right
373.6808995567262,324.0,right
373.3041084135151,324.32867679321436,right
372.92731727030406,324.65735358642877,right
372.55052612709295,324.9860303796431,right
372.1448886923438,325.31335930021714,right
371.36564303411416,325.9400779006514,right
370.902166106544,326.3141676215065,right
370.51319476364455,326.628335243013,right
370.0530361421406,327.0,right
369.3049424530873,327.6635931226275,right
368.9308956085606,327.9953896839413,right
368.5884577826952,328.36914615593497,right
368.0121293403208,329.0,right
367.7494552969116,329.42544370593424,right
367.39471735432744,330.0,right
367.2689056673352,330.48391261547533,right
367.143093980343,330.96782523095067,right
367.2000664417956,331.4957126256559,right
367.26540397132715,331.9914252513119,right
367.50064976835785,332.4418029943278,right
367.7964436598122,333.0,right
368.467358000783,333.7415348589781,right
369.08946652177934,334.31504819612553,right
369.8659834478487,334.94514458837665,right
370.34901679189886,335.27823964228685,right
370.7644475339728,335.55647928457364,right
371.4266541786492,336.0,right
372.28531073677743,336.5125513780913,right
372.7146390158416,336.768827067137,right
373.5378113737076,337.2449350671073,right
374.40960679214277,337.73480520132193,right
374.881559651345,338.0,right
375.7570970270843,338.4831503944773,right
376.1948657149539,338.72472559171604,right
376.63263440282356,338.9663007889547,right
377.13107427180165,339.2422924885353,right
378.0058184629784,339.7268774656059,right
378.49884313717484,340.0,right
378.9348241235917,340.244786804144,right
379.8067860964253,340.73436041243195,right
380.2799072265625,341.0,right
381.14124070277626,341.50804000113527,right
381.9753120653331,342.0,right
382.394025409907,342.2732748343258,right
383.23145209905465,342.8198245029774,right
383.90283231060124,343.30614809879825,right
384.69346077354,343.9184442963947,right
385.15039560863784,344.3554704298658,right
385.7879543788731,345.0,right
386.32771578050324,345.84181805000264,right
386.5585921341107,346.4829514209148,right
386.68804453863225,346.9659028418296,right
386.6437394958747,347.49713546987175,right
386.58967899903655,348.0,right
386.1713142134926,348.9082790904875,right
385.8244191929674,349.39647203503847,right
385.51977197825437,349.792944070077,right
385.00540900496986,350.35183629457026,right
384.65014681753206,350.7036725891405,right
383.9712169546105,351.32529210721736,right
383.5914998954966,351.6505842144348,right
383.1836230009794,352.0,right
382.40756219628685,352.6306580907433,right
381.95306587964296,353.0,right
381.18743200866953,353.6432765934015,right
380.7628564443439,354.0,right
380.4001431546125,354.34414977764374,right
379.70891623198986,355.0,right
379.06855853546176,355.768076832418,right
378.63278799147315,356.4373055558485,right
378.32086832635105,357.0,right
378.07520466210514,357.96935512794295,right
378.07577185183857,358.49993054762956,right
378.0841076867655,359.0,right
378.1761749806994,359.4914505197756,right
378.2682422746333,359.98290103955117,right
378.36557487422346,360.49105974354296,right
378.46313163638115,361.0,right
378.52245540364834,361.998238794396,right
378.4499162739344,362.4946947331329,right
378.37571436725557,363.0,right
378.19817597057323,363.4674185679918,right
377.99588693026453,364.0,right
377.4801149375046,364.8567258905183,right
377.0848301310518,365.3930655073529,right
376.77580018601503,365.78613101470586,right
376.2704367723871,366.36916609543925,right
375.6941949725151,367.0,right
375.34541018684433,367.3582585285581,right
374.7206388451159,368.0,right
374.02848228554984,368.72174739143946,right
373.43257158690983,369.3764511645038,right
373.103505452609,369.75290232900767,right
372.5942151442977,370.40494162026636,right
372.16321973502636,371.0,right
371.93261323633385,371.44364472583453,right
371.6434198021889,372.0,right
371.5112049494404,372.48220248103127,right
371.3789900966919,372.96440496206253,right
371.3680391587591,373.4999985811535,right
371.36684799939394,374.0,right
371.50066820776306,374.4817594335683,right
371.63448841613217,374.9635188671366,right
371.8854013055312,375.4382069022966,right
372.1261806874966,375.8764138045932,right
372.5054841364136,376.39119280840026,right
372.99010660871863,377.0,right
373.34426839114514,377.3529439500381,right
373.6984301735716,377.7058879000762,right
374.3716231367997,378.32720953055696,right
375.1277551969921,378.98162859167087,right
375.53889531752213,379.3129977452532,right
375.92880865592747,379.62599549050645,right
376.39472046867013,380.0,right
376.78907155036507,380.3073877427063,right
377.5777737137549,380.9221632281188,right
378.07519972728755,381.3032150886917,right
378.87033647021843,381.9096452660751,right
379.3868038360151,382.30265304498346,right
379.78480023595137,382.6053060899669,right
380.3038326986134,383.0,right
381.089004482569,383.6192780229267,right
381.5717152245343,384.0,right
382.3299982832086,384.6519254581066,right
382.73485903069377,385.0,right
383.4414341602566,385.7076380333781,right
384.04112971054286,386.3940506948952,right
384.3489024348908,386.7881013897905,right
384.74657831503,387.44282705577467,right
385.03870226815343,388.0,right
385.27678680560086,388.9712444352625,right
385.2663517707414,389.4996942167028,right
385.248867783959,389.99938843340556,right
385.1071334790527,390.4794970824833,right
384.96542057247746,390.9589941649666,right
384.72383342339145,391.4442346206178,right
384.4367544539273,392.0,right
383.8733103049105,392.82615415688525,right
383.4481696922633,393.39498226495886,right
382.9785686545074,394.0,right
382.66709859601536,394.3911347627903,right
382.18224450200796,395.0,right
381.88381816850165,395.4011754273008,right
381.58539183499533,395.8023508546016,right
381.1714235718758,396.4227794722129,right
380.8069691527635,397.0,right
380.58916416832835,397.450067760182,right
380.32303094677627,398.0,right
380.1629566844886,398.47368368195777,right
380.0028824222009,398.94736736391553,right
